id,title,all_artists,genre,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion
1444,Stupify,['Disturbed'],alternative metal,2010,TRUE,60,0.597,0.939,1,-3.001,1,0.0446,0.00108,9.77E-05,0.201,0.422,98,4,Angry
1445,What Are You Waiting For,['Disturbed'],alternative metal,2015,FALSE,52,0.455,0.996,0,-3.394,1,0.193,0.000213,6.32E-06,0.412,0.34,165.05,4,Angry
1446,Forgiven,['Disturbed'],alternative metal,2005,FALSE,44,0.473,0.969,9,-2.973,0,0.148,0.000137,0.378,0.111,0.341,93.948,4,Angry
1447,Enough,['Disturbed'],alternative metal,2008,FALSE,46,0.494,0.949,5,-4.452,0,0.0891,0.000233,0.00354,0.0917,0.637,168.071,4,Angry
1448,Fade to Black - Live,['Disturbed'],alternative metal,2004,FALSE,30,0.518,0.742,6,-6.62,1,0.0379,0.102,0.00773,0.387,0.251,116.001,4,Angry
1449,Conflict,['Disturbed'],alternative metal,2010,FALSE,37,0.449,0.921,6,-4.331,1,0.0703,0.000333,0.00133,0.0626,0.665,121.042,4,Angry
1450,Loading the Weapon - Live,['Disturbed'],alternative metal,2004,FALSE,22,0.463,0.802,6,-6.616,1,0.0623,0.015,0.876,0.394,0.229,137.079,4,Angry
1451,Living After Midnight,['Disturbed'],alternative metal,2011,FALSE,50,0.701,0.877,8,-4.772,1,0.0696,0.00029,0.00309,0.0454,0.7,131.972,4,Angry
1452,Meaning of Life,['Disturbed'],alternative metal,2010,TRUE,39,0.711,0.971,10,-3.405,0,0.131,0.000123,0.025,0.0281,0.656,125.998,4,Angry
1453,This Venom,['Disturbed'],alternative metal,2018,FALSE,50,0.6,0.982,7,-2.688,1,0.0833,0.00034,0,0.374,0.564,124.031,4,Angry
1454,Nothing To Lose But You,['Three Days Grace'],alternative metal,2018,FALSE,43,0.585,0.811,6,-5.116,0,0.033,8.37E-05,0,0.137,0.647,134.084,4,Angry
1455,The High Road,['Three Days Grace'],alternative metal,2012,FALSE,56,0.442,0.88,1,-4.187,0,0.0761,0.0424,0,0.153,0.4,142.733,4,Angry
1456,Right Left Wrong,['Three Days Grace'],alternative metal,2018,TRUE,58,0.489,0.833,9,-5.348,1,0.054,0.0036,1.33E-06,0.111,0.307,135.431,4,Angry
1457,Just Like You,['Three Days Grace'],alternative metal,2003,FALSE,59,0.373,0.737,1,-5.282,1,0.0297,9.40E-06,0,0.0696,0.565,177.9,4,Angry
1458,Enemy,['Sevendust'],alternative metal,2005,TRUE,21,0.579,0.99,1,-2.263,1,0.0703,0.000225,0.000147,0.106,0.393,106.903,4,Angry
1460,Redneck,['Lamb of God'],alternative metal,2006,TRUE,62,0.512,0.996,2,-2.1,1,0.114,5.63E-05,0.000167,0.347,0.0601,130.931,4,Angry
1461,All Nightmare Long,['Metallica'],hard rock,2008,FALSE,59,0.268,0.974,9,-2.948,1,0.114,0.00067,0.00106,0.0772,0.342,182.095,4,Angry
1462,This Is The New Shit,['Marilyn Manson'],alternative metal,2003,TRUE,60,0.566,0.869,2,-6.084,1,0.1,0.000916,0.00346,0.114,0.647,178.113,4,Angry
1463,Vilify,['Device'],alternative metal,2013,TRUE,42,0.441,0.982,0,-3.95,1,0.178,0.0047,0,0.176,0.497,165.891,4,Angry
1464,Kill the Power,['Skindred'],alternative metal,2014,FALSE,38,0.6,0.978,10,-2.939,0,0.121,0.0114,0.000705,0.472,0.607,99.982,4,Angry
1465,Determined,['Mudvayne'],alternative metal,2005,TRUE,55,0.4,0.991,8,-2.043,1,0.152,4.29E-05,6.60E-06,0.28,0.45,129.519,4,Angry
1466,Sugar,['System Of A Down'],alternative metal,1998,TRUE,24,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,4,Angry
1467,Brand New Numb,['Motionless In White'],alternative metal,2019,TRUE,0,0.566,0.886,0,-3.63,1,0.0902,0.000348,0,0.494,0.619,130.066,4,Angry
1468,Hail to the King,['Avenged Sevenfold'],alternative metal,2013,FALSE,75,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4,Angry
1469,Animal I Have Become,['Three Days Grace'],alternative metal,2006,FALSE,66,0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023,4,Angry
1470,Stupify,['Disturbed'],alternative metal,2000,TRUE,57,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17E-05,0.186,0.437,196.143,4,Angry
1471,Jekyll and Hyde,['Five Finger Death Punch'],alternative metal,2015,TRUE,1,0.543,0.965,6,-4.038,1,0.0963,0.000613,9.97E-06,0.0883,0.715,155.019,4,Angry
1472,Wrong Side of Heaven,['Five Finger Death Punch'],alternative metal,2013,TRUE,1,0.482,0.927,4,-5.122,0,0.0665,0.00662,0,0.282,0.529,150.015,4,Angry
1473,Coming Undone,['Korn'],alternative metal,2005,FALSE,72,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,4,Angry
1474,Chop Suey!,['System Of A Down'],alternative metal,2001,FALSE,80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,Angry
1475,Master of Puppets (Remastered),['Metallica'],hard rock,1986,FALSE,67,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,4,Angry
1476,Are You Ready,['Disturbed'],alternative metal,2018,FALSE,58,0.392,0.976,7,-2.189,1,0.107,0.000107,0,0.271,0.521,199.888,4,Angry
1477,Rebel Yell,['Dope'],alternative metal,2009,TRUE,0,0.326,0.949,10,-4.226,0,0.0885,0.00011,0.186,0.275,0.305,166.946,4,Angry
1478,Enter Sandman,['Metallica'],hard rock,1991,FALSE,62,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,4,Angry
1479,Toxicity,['System Of A Down'],alternative metal,2001,FALSE,78,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3,Angry
1480,One (Remastered),['Metallica'],hard rock,1988,FALSE,68,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,3,Angry
1481,You Spin Me Round (Like A Record),['Dope'],alternative metal,1999,FALSE,65,0.602,0.876,11,-5.212,1,0.0442,0.000122,7.16E-06,0.108,0.713,128.563,4,Angry
1482,Got Your Six,['Five Finger Death Punch'],alternative metal,2015,FALSE,52,0.535,0.986,4,-4.483,1,0.0965,9.63E-05,4.90E-06,0.0821,0.353,76.473,4,Angry
1483,We Hate,['Sworn Enemy'],beatdown,2006,FALSE,29,0.368,0.969,8,-4.471,1,0.291,0.000105,0,0.106,0.216,175.446,4,Angry
1484,Through Glass,['Stone Sour'],alternative metal,2006,FALSE,71,0.545,0.753,3,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754,4,Angry
1485,Tear Down the Wall,['Art Of Dying'],alternative metal,2015,FALSE,51,0.58,0.964,2,-3.591,1,0.0417,0.000295,2.73E-05,0.325,0.619,96.009,4,Angry
1486,Hell Yeah,['Rev Theory'],alternative metal,2008,FALSE,67,0.357,0.982,3,-3.41,0,0.107,0.000105,3.64E-06,0.0222,0.368,167.889,4,Angry
1487,Why Don't You Get A Job,['The Offspring'],alternative metal,1998,TRUE,72,0.766,0.882,5,-4.478,1,0.0719,0.0674,2.30E-06,0.281,0.544,107.932,4,Angry
1488,Let This Go,['Five Finger Death Punch'],alternative metal,2013,TRUE,0,0.443,0.993,7,-3.365,1,0.205,4.78E-05,3.84E-06,0.142,0.33,193.939,4,Angry
1489,The Night,['Disturbed'],alternative metal,2008,FALSE,0,0.448,0.976,0,-3.649,1,0.0749,0.000426,0.000182,0.0884,0.585,184.076,4,Angry
1490,Shout 2000,['Disturbed'],alternative metal,2000,FALSE,45,0.606,0.951,11,-4.644,1,0.0465,8.88E-05,6.49E-05,0.0441,0.67,97.858,4,Angry
1491,The Bleeding,['Five Finger Death Punch'],alternative metal,2007,FALSE,0,0.324,0.804,0,-5.624,0,0.0498,0.00151,0,0.116,0.105,159.953,4,Angry
1492,I Don't Care (feat. Adam Gontier),"['Apocalyptica', 'Adam Gontier']",alternative metal,2007,FALSE,0,0.311,0.744,2,-4.615,0,0.0436,0.00998,0,0.0799,0.336,179.076,4,Angry
1493,Anti-Everything,['DED'],gymcore,2017,TRUE,48,0.678,0.967,1,-3.548,1,0.0873,0.00251,0,0.264,0.365,109.03,4,Angry
1494,Drop Dead Cynical,['Amaranthe'],gothic symphonic metal,2014,FALSE,0,0.521,0.913,7,-3.948,1,0.0819,4.13E-05,0.00023,0.0961,0.542,140.059,4,Angry
1495,Sham Pain,['Five Finger Death Punch'],alternative metal,2018,TRUE,57,0.554,0.938,11,-4.901,0,0.0532,0.000176,2.90E-06,0.147,0.4,96.5,4,Angry
1496,California Dreaming,['Hollywood Undead'],alternative metal,2017,TRUE,55,0.503,0.967,7,-2.492,1,0.176,3.16E-05,0,0.299,0.254,95.006,4,Angry
1497,Legendary,['Skillet'],alternative metal,2019,FALSE,65,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42E-05,0.162,0.242,124.031,4,Angry
1498,Die MF Die,['Dope'],alternative metal,2001,TRUE,68,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,4,Angry
1499,Out For Blood,['Sum 41'],alternative metal,2019,FALSE,0,0.553,0.868,6,-4.186,0,0.048,7.35E-05,0.0359,0.0934,0.5,140.047,4,Angry
1500,Who Do You Trust?,['Papa Roach'],alternative metal,2019,FALSE,50,0.582,0.936,2,-3.427,1,0.0382,0.0482,9.13E-06,0.341,0.372,102.019,4,Angry
1501,1234,"['Emigrate', 'Benjamin Kowalewicz']",industrial metal,2018,FALSE,0,0.558,0.953,7,-4.705,1,0.0288,5.32E-05,0.000375,0.062,0.75,95,4,Angry
1502,One Step Closer,['Linkin Park'],alternative metal,2000,FALSE,75,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,4,Angry
1503,Hardwired,['Metallica'],hard rock,2016,TRUE,0,0.274,0.99,8,-3.329,0,0.0465,1.02E-05,0.0052,0.216,0.533,93.515,4,Angry
1504,Walk,['Pantera'],alternative metal,1992,TRUE,73,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,Angry
1505,Simple Man,['MESSER'],gymcore,2018,FALSE,24,0.403,0.966,7,-3.851,0,0.149,1.03E-05,0.000185,0.103,0.338,165.002,4,Angry
1506,When Worlds Collide,['Powerman 5000'],alternative metal,1999,FALSE,0,0.56,0.903,11,-4.77,1,0.0756,0.00125,0,0.295,0.581,143.828,4,Angry
1507,Bad Romance,['Halestorm'],alternative metal,2011,FALSE,65,0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33E-06,0.367,0.682,124.061,4,Angry
1508,Judas,['Fozzy'],alternative metal,2017,FALSE,63,0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,4,Angry
1509,Prey,['Parkway Drive'],alternative metal,2018,FALSE,61,0.27,0.964,6,-4.545,1,0.0866,3.28E-05,0.0247,0.525,0.325,99.731,3,Angry
1510,Inside Out,['Five Finger Death Punch'],alternative metal,2019,TRUE,58,0.476,0.991,4,-2.855,0,0.15,0.00191,0,0.121,0.202,82.997,4,Angry
1511,That's My Jam,['Skindred'],alternative metal,2018,FALSE,25,0.585,0.928,5,-4.939,1,0.0607,0.0043,0,0.275,0.547,104.007,4,Angry
1513,Bad Company,['Five Finger Death Punch'],alternative metal,2009,TRUE,1,0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84E-05,0.0904,0.17,114.025,4,Angry
1514,Full Circle,['Five Finger Death Punch'],alternative metal,2020,TRUE,44,0.495,0.993,7,-3.014,1,0.145,0.000151,0,0.368,0.29,149.912,4,Angry
1515,Boots and Blood,['Five Finger Death Punch'],alternative metal,2015,TRUE,0,0.497,0.986,7,-4.083,1,0.0937,8.79E-05,1.36E-06,0.0889,0.556,175.56,3,Angry
1516,No Sudden Movement,['Five Finger Death Punch'],alternative metal,2015,TRUE,0,0.55,0.995,6,-4.634,1,0.0918,2.57E-05,0.000325,0.0976,0.257,121.992,4,Angry
1517,Ain't My Last Dance,['Five Finger Death Punch'],alternative metal,2015,TRUE,0,0.485,0.985,1,-3.455,0,0.0705,3.89E-05,0,0.171,0.562,140.031,4,Angry
1518,This Is My War,['Five Finger Death Punch'],alternative metal,2015,TRUE,0,0.55,0.981,5,-3.544,1,0.0419,2.13E-05,0.000179,0.0936,0.448,109.985,4,Angry
1519,Royal Leash,['Processor'],cyberpunk,2020,FALSE,41,0.6,0.833,1,-3.736,1,0.0402,3.68E-05,0.805,0.646,0.16,118.023,4,Angry
1520,Metacortex,['Harmed'],nu-metalcore,2020,TRUE,10,0.472,0.917,2,-4.276,1,0.0341,1.11E-05,0.0744,0.284,0.0926,135.042,4,Angry
1521,Ragman,['Drakum'],deep folk metal,2020,FALSE,10,0.498,0.874,11,-6.387,0,0.0582,2.06E-05,0.00496,0.0922,0.573,105.017,4,Angry
1522,Underneath,"[""Another Day's Armor""]",gymcore,2020,TRUE,40,0.352,0.98,6,-3.451,1,0.236,0.000305,0.00482,0.103,0.149,200.054,4,Angry
1523,Runnin' Wild,['Airbourne'],album rock,2007,FALSE,67,0.503,0.96,10,-2.672,1,0.0626,9.25E-05,0.578,0.274,0.489,162.022,4,Angry
1524,Word Up!,['Korn'],alternative metal,2004,FALSE,61,0.577,0.94,6,-4.439,0,0.0361,2.42E-05,0.0715,0.347,0.818,116.045,4,Angry
1525,Hardwired,['Metallica'],hard rock,2016,TRUE,55,0.13,0.991,11,-3.126,1,0.0604,1.15E-05,0.00412,0.225,0.505,185.364,4,Angry
1526,Cowboys from Hell,['Pantera'],alternative metal,1990,TRUE,70,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4,Angry
1527,Awake and Alive,['Skillet'],alternative metal,2009,FALSE,68,0.434,0.939,4,-2.983,0,0.0593,0.0425,0,0.491,0.569,159.932,4,Angry
1528,You Ain't Ready,['Skillet'],alternative metal,2019,FALSE,49,0.52,0.973,4,-3.952,1,0.0702,0.00285,0,0.377,0.622,94.078,4,Angry
1529,Rise Up,['Skillet'],alternative metal,2019,FALSE,49,0.32,0.947,2,-3.918,1,0.152,2.04E-05,0,0.31,0.471,134.099,4,Angry
1530,Terrify the Dark,['Skillet'],alternative metal,2019,FALSE,44,0.478,0.816,11,-4.288,1,0.0451,0.00165,0,0.356,0.264,75.959,4,Angry
1531,Never Going Back,['Skillet'],alternative metal,2019,FALSE,47,0.479,0.864,5,-2.706,0,0.0366,3.25E-05,0.0215,0.0751,0.403,97.028,4,Angry
1532,Reach,['Skillet'],alternative metal,2019,FALSE,43,0.481,0.967,9,-3.571,0,0.0989,4.12E-05,2.04E-05,0.174,0.269,139.972,4,Angry
1533,Back to Life,['Skillet'],alternative metal,2019,FALSE,44,0.443,0.9,11,-3.329,0,0.052,3.68E-05,0.617,0.11,0.476,160.006,4,Angry
1534,Entertain You,['Within Temptation'],dutch metal,2020,FALSE,7,0.559,0.878,1,-4.341,0,0.0403,0.000471,2.19E-06,0.218,0.597,137.114,4,Angry
1535,Sentinels,['Green Carnation'],doom metal,2020,FALSE,23,0.49,0.891,2,-6.743,1,0.0439,0.000486,0.000377,0.119,0.495,128.05,4,Angry
1536,Dumptruck,['Wilson'],modern hard rock,2018,TRUE,0,0.491,0.87,2,-4.327,1,0.0443,4.49E-05,0.000145,0.0607,0.21,103.072,4,Angry
1537,Dig,['Mudvayne'],alternative metal,2000,FALSE,48,0.623,0.983,11,-3.548,0,0.151,9.62E-05,0.0617,0.261,0.271,134.975,4,Angry
1538,Cereal Killer - Edit,['Green Jelly'],comic metal,1993,FALSE,24,0.407,0.923,9,-6.452,1,0.105,0.00047,0.638,0.117,0.247,121.149,4,Angry
1539,Misadventures Of Shitman,['Green Jelly'],comic metal,1993,FALSE,21,0.339,0.627,2,-9.177,1,0.116,0.00141,0.0182,0.79,0.263,95.727,1,Angry
1540,Three Little Pigs,['Green Jelly'],comic metal,1993,FALSE,49,0.449,0.95,7,-4.978,1,0.225,0.0115,3.66E-05,0.514,0.339,144.469,4,Angry
1541,Anarchy In The U.K.,['Green Jelly'],comic metal,1993,FALSE,23,0.517,0.934,0,-6.921,1,0.0492,0.000132,4.49E-05,0.314,0.797,140.053,4,Angry
1542,Popular Monster,['Falling In Reverse'],metalcore,2019,TRUE,75,0.461,0.897,3,-3.982,0,0.092,0.00821,0,0.0965,0.358,165.107,4,Angry
1543,Push,['Drowning Pool'],alternative metal,2016,TRUE,0,0.455,0.962,7,-3.92,1,0.0789,1.33E-05,0.000128,0.123,0.571,76.493,4,Angry
1544,Inside Out (Radio Edit),['Five Finger Death Punch'],alternative metal,2019,TRUE,39,0.342,0.988,4,-3.339,0,0.163,0.00357,0,0.274,0.228,82.857,4,Angry
1545,Big Bang,['Smash Into Pieces'],modern alternative rock,2020,TRUE,36,0.494,0.921,11,-3.242,1,0.0656,0.00556,1.90E-05,0.286,0.149,90.047,4,Angry
1546,The Day I Tried To Live,['Sevendust'],alternative metal,2020,FALSE,37,0.474,0.87,4,-6.506,1,0.0732,8.09E-05,0.127,0.176,0.506,135.009,4,Angry
1547,Somebody That I Used to Know,['Three Days Grace'],alternative metal,2020,FALSE,61,0.6,0.639,11,-7.705,0,0.0388,0.00062,1.85E-06,0.249,0.513,119.962,4,Angry
1548,Turn The Page,['Metallica'],hard rock,1998,FALSE,64,0.426,0.813,8,-3.963,1,0.0318,1.94E-05,0.022,0.0937,0.228,149.013,4,Angry
1550,King Of Pain,['Mudvayne'],alternative metal,2007,TRUE,46,0.602,0.935,11,-4.802,0,0.0755,0.000844,1.72E-05,0.0621,0.202,124.989,4,Angry
1551,Mad World,['Palaye Royale'],modern alternative rock,2020,FALSE,51,0.302,0.73,2,-6.369,1,0.0901,0.122,8.99E-06,0.0956,0.183,114.558,4,Angry
1552,Never Enough,['ENMY'],gymcore,2021,FALSE,30,0.458,0.981,4,-4.522,1,0.0487,0.000235,0,0.0822,0.273,95.549,4,Angry
1553,Today's Western,['Outline In Color'],melodic metalcore,2021,FALSE,32,0.547,0.952,10,-3.374,0,0.0937,8.04E-05,0.000526,0.0591,0.564,101.494,4,Angry
1554,Sabotage,['Beastie Boys'],alternative rock,1994,TRUE,73,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4,Angry
1555,Bullet With Butterfly Wings,['The Smashing Pumpkins'],alternative metal,1995,FALSE,0,0.389,0.705,10,-10.331,0,0.0553,5.01E-05,0.86,0.09,0.555,122.154,4,Angry
1556,Bulls On Parade,['Rage Against The Machine'],alternative metal,1996,TRUE,74,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4,Angry
1557,Welcome to Paradise,['Green Day'],permanent wave,1994,FALSE,69,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,4,Angry
1558,Dammit,['blink-182'],pop punk,1997,TRUE,66,0.426,0.972,0,-5.122,1,0.0954,0.0017,0,0.171,0.341,111.221,4,Angry
1559,Man in the Box,['Alice In Chains'],alternative metal,1990,TRUE,73,0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4,Angry
1560,Killing In The Name,['Rage Against The Machine'],alternative metal,1992,TRUE,78,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,4,Angry
1561,You Never Listen,['Tetrarch'],atlanta punk,2021,FALSE,29,0.475,0.956,9,-4.019,0,0.0891,0.000328,0,0.425,0.437,102.514,4,Angry
1562,Now That We're Dead,['Metallica'],hard rock,2016,FALSE,50,0.566,0.951,2,-3.591,1,0.0464,0.000101,0.103,0.266,0.345,128.304,4,Angry
1563,Holier Than Thou,['Metallica'],hard rock,1991,FALSE,41,0.48,0.959,5,-6.227,1,0.0376,0.000288,0.674,0.0507,0.348,172.186,4,Angry
1564,Sad But True,['Metallica'],hard rock,1991,FALSE,52,0.632,0.845,7,-6.336,1,0.0333,0.000773,0.00152,0.0618,0.433,89.232,4,Angry
1565,The Four Horsemen (Remastered),['Metallica'],hard rock,1983,FALSE,48,0.222,0.938,0,-6.91,1,0.375,0.00171,0.0845,0.108,0.329,203.098,4,Angry
1566,Spit Out the Bone,['Metallica'],hard rock,2016,FALSE,49,0.157,0.987,9,-3.739,1,0.091,9.25E-06,0.0628,0.151,0.462,167.949,4,Angry
1567,Of Wolf And Man,['Metallica'],hard rock,1991,FALSE,41,0.627,0.752,5,-7.691,1,0.0346,0.000881,0.0299,0.105,0.472,121.775,4,Angry
1568,Through The Never,['Metallica'],hard rock,1991,FALSE,41,0.391,0.929,4,-6.773,0,0.0426,0.00742,0.382,0.183,0.524,93.919,4,Angry
1569,Breadfan (Remastered),['Metallica'],hard rock,1988,FALSE,44,0.371,0.856,0,-10.183,1,0.0699,0.000254,0.136,0.606,0.22,122.657,4,Angry
1570,Seek & Destroy (Remastered),['Metallica'],hard rock,1983,FALSE,53,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,4,Angry
1571,The Only,['Static-X'],alternative metal,2003,FALSE,66,0.428,0.979,1,-2.929,1,0.225,7.04E-05,0,0.129,0.292,104.84,4,Angry
1572,I'm With Stupid,['Static-X'],alternative metal,1999,TRUE,54,0.551,0.982,7,-5.208,1,0.0898,8.69E-05,0.00038,0.219,0.491,138.064,4,Angry
1573,Aerials,['System Of A Down'],alternative metal,2001,FALSE,74,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4,Angry
1575,Back From The Dead,['Halestorm'],alternative metal,2021,FALSE,58,0.32,0.97,5,-2.969,0,0.0969,6.05E-05,1.11E-05,0.0848,0.354,168.188,4,Angry
1576,"deathwish (feat. nothing,nowhere.)","['Stand Atlantic', 'nothing,nowhere.']",anthem emo,2021,TRUE,64,0.758,0.779,8,-4.405,1,0.038,0.000717,0,0.109,0.588,124.987,4,Angry
1577,Ali Bomaye,"['The Game', '2 Chainz', 'Rick Ross']",gangster rap,2012,TRUE,66,0.381,0.69,10,-5.312,0,0.455,0.0209,0,0.438,0.223,78.239,4,Disgust
1578,Hussle & Motivate,['Nipsey Hussle'],conscious hip hop,2018,TRUE,63,0.836,0.779,7,-3.829,1,0.0519,0.00369,0.000173,0.58,0.555,119.908,4,Disgust
1579,Nightmare,"['Offset', 'Metro Boomin']",atl hip hop,2017,TRUE,59,0.739,0.405,0,-10.897,1,0.085,0.443,0.207,0.158,0.128,157.09,4,Disgust
1580,Learn How to Watch (feat. Mac Miller & MadeinTYO),"['Carnage', 'Mac Miller', 'MadeinTYO']",edm,2018,TRUE,50,0.547,0.737,7,-6.397,1,0.361,0.299,0,0.173,0.323,130.022,4,Disgust
1581,Exodus,['$uicideboy$'],dark trap,2015,TRUE,0,0.607,0.749,2,-4.497,1,0.0728,0.00641,7.66E-05,0.234,0.18,121.829,4,Disgust
1582,Man Of The Year,['ScHoolboy Q'],gangster rap,2014,TRUE,72,0.749,0.865,3,-5.228,1,0.0413,0.00536,0,0.198,0.371,111.914,4,Disgust
1583,Dead Or Alive,['Jazz Cartier'],canadian hip hop,2015,TRUE,61,0.456,0.793,5,-5.569,1,0.65,0.175,0,0.169,0.707,205.348,4,Disgust
1584,Let It Eat (feat. Ugly God),"['Comethazine', 'Ugly God']",meme rap,2018,TRUE,38,0.944,0.752,11,-2.625,0,0.135,0.00754,0.0107,0.141,0.489,134.039,4,Disgust
1585,Bang,['Bazanji'],pop rap,2020,TRUE,25,0.786,0.774,5,-7.277,0,0.05,0.0553,0,0.105,0.113,115.012,4,Disgust
1586,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)","['A$AP Mob', 'A$AP Rocky', 'Tyler, The Creator', 'Playboi Carti', 'Yung Gleesh']",hip hop,2016,TRUE,61,0.732,0.772,2,-6.142,0,0.267,0.194,1.54E-06,0.242,0.493,123.009,4,Disgust
1587,Paris,['$uicideboy$'],dark trap,2015,TRUE,3,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,4,Disgust
1588,Mercy,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",chicago rap,2012,TRUE,72,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4,Disgust
1589,Swish,['mike.'],indie pop rap,2016,TRUE,59,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22E-05,0.0602,0.365,115.031,4,Disgust
1590,Ultimate,['Denzel Curry'],dark trap,2015,TRUE,67,0.493,0.826,9,-3.106,1,0.311,0.095,3.42E-06,0.252,0.75,112.865,4,Disgust
1591,New Level (feat. Future),"['A$AP Ferg', 'Future']",hip hop,2015,TRUE,62,0.526,0.655,1,-4.208,0,0.326,0.0566,0,0.116,0.156,121.127,4,Disgust
1592,Judo Chop Freestyle,['Riff Raff'],trap,2015,FALSE,31,0.821,0.536,1,-8.187,1,0.107,0.0266,6.81E-06,0.182,0.289,140.012,4,Disgust
1593,RIP Roach,"['XXXTENTACION', 'Ski Mask The Slump God']",emo rap,2017,TRUE,75,0.727,0.62,8,-6.443,1,0.306,0.398,0,0.0926,0.555,105.003,4,Disgust
1594,Isis (feat. Logic),"['Joyner Lucas', 'Logic']",boston hip hop,2020,TRUE,73,0.884,0.936,1,-3.931,1,0.167,0.206,0,0.262,0.758,120.004,4,Disgust
1595,No Tellin',['Drake'],canadian hip hop,2015,TRUE,61,0.823,0.467,0,-10.394,0,0.301,0.543,1.06E-06,0.135,0.618,95.026,4,Disgust
1596,HUMBLE.,['Kendrick Lamar'],conscious hip hop,2017,TRUE,82,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4,Disgust
1597,Sorry Not Sorry,['Bryson Tiller'],kentucky hip hop,2015,TRUE,64,0.681,0.608,1,-6.093,1,0.207,0.0477,0,0.225,0.262,97.934,4,Disgust
1598,Broke As Fuck,['Cordae'],dmv rap,2019,TRUE,62,0.616,0.669,1,-5.791,1,0.32,0.0298,0,0.127,0.275,154.056,4,Disgust
1599,Coming Undone,['Korn'],alternative metal,2005,FALSE,72,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,4,Disgust
1600,Nihil,['Ghostemane'],dark trap,2018,TRUE,68,0.665,0.905,7,-5.785,1,0.253,0.161,0.0669,0.907,0.288,114.938,4,Disgust
1601,The Game & Skrillex: El Chapo,"['The Game', 'Skrillex']",gangster rap,2015,TRUE,62,0.754,0.909,6,-3.323,0,0.23,0.138,0,0.281,0.591,126.994,4,Disgust
1602,6 Foot 7 Foot,"['Lil Wayne', 'Cory Gunz']",hip hop,2011,TRUE,42,0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,4,Disgust
1603,Trench Coat,['Ghostemane'],dark trap,2018,TRUE,58,0.851,0.634,11,-8.672,0,0.196,0.26,0.882,0.0766,0.0399,135.017,4,Disgust
1604,Cinderella Man,['Eminem'],detroit hip hop,2010,TRUE,69,0.679,0.908,8,-3.411,1,0.202,0.234,0,0.0821,0.687,85.918,4,Disgust
1605,Carrollton,['$uicideboy$'],dark trap,2018,TRUE,2,0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,4,Disgust
1606,Shooters,['Tory Lanez'],canadian hip hop,2018,TRUE,61,0.639,0.547,7,-6.237,0,0.0434,0.115,0,0.373,0.117,129.939,4,Disgust
